"org_id","app","name","website","segment","contact_route","route_type","personalisation_facts","stage","last_action_at","next_action_at","thread_ref","notes"
"columbus-realty-source-llc-387ef3","certly","Columbus Realty Source, LLC","https://www.columbusrealtysource.com/","commercial property management","https://www.columbusrealtysource.com/contact-us","form","{""city"": ""Columbus"", ""location"": ""Columbus, Ohio"", ""segment"": ""commercial property management"", ""state"": ""OH""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.columbusrealtysource.com/contact-us; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Columbus%2C%20OH&find_text=Commercial%20Property%20Management&page=1"
"community-association-management-limited-c2306b","certly","Community Association Management, Limited","http://www.communityassociationmanagement.com/","HOA / community association management","http://www.communityassociationmanagement.com/","form","{""location"": ""North Carolina"", ""segment"": ""HOA / community association management"", ""state"": ""NC""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://members.cai-nc.org/member-company-directory/Search/community-management-570565"
"community-management-specialists-inc-7d0637","certly","Community Management Specialists Inc.","https://www.cms-hoa.com/","HOA / community association management","https://www.cms-hoa.com/","form","{""city"": ""Lakewood"", ""location"": ""Lakewood, Colorado"", ""segment"": ""HOA / community association management"", ""state"": ""CO""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/community-management-specialists-inc/"
"conwell-associates-inc-ce6e1b","certly","Conwell Associates Inc.","https://www.conwellassociates.com/","HOA / community association management","https://www.conwellassociates.com/contact.html","form","{""city"": ""Lake Stevens"", ""location"": ""Lake Stevens, Washington"", ""segment"": ""HOA / community association management"", ""size_signal_raw"": ""32 community associations under management"", ""state"": ""WA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.conwellassociates.com/contact.html; address the director of community management; phase-3 confidence: secondary; source: https://www.communitypay.us/management-companies/state/washington/"
"copper-vine-property-management-4412b2","certly","Copper Vine Property Management","https://www.coppervinepropertymanagement.com/","residential property management","https://www.coppervinepropertymanagement.com/contact","form","{""city"": ""Westminster"", ""location"": ""Westminster, Colorado"", ""portfolio"": {""approx"": true, ""count"": 500, ""noun"": ""properties""}, ""segment"": ""residential property management"", ""size_signal_raw"": ""500+ properties managed"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""CO""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/colorado/denver"
"core-select-inc-df57e0","certly","Core Select, Inc","https://coreselect.com/","residential property management","https://coreselect.com/","form","{""city"": ""Columbus"", ""location"": ""Columbus, Ohio"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""OH""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/ohio/columbus"
"cornerstone-general-contractors-inc-d3b3dc","certly","Cornerstone General Contractors, Inc.","https://cornerstoneak.com","commercial GC","https://cornerstoneak.com/contact/","form","{""city"": ""Anchorage"", ""location"": ""Anchorage, Alaska"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""AK""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agcak.org/memberdirectory/Search/general-contractor-member-296133"
"corporate-creations-network-inc-2b6611","certly","Corporate Creations Network, Inc.","https://www.corporatecreations.com/","HOA / community association management","https://www.corporatecreations.com/contact-us","form","{""city"": ""Lakeland"", ""location"": ""Lakeland, Florida"", ""segment"": ""HOA / community association management"", ""size_signal_raw"": ""51 community associations under management"", ""state"": ""FL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.corporatecreations.com/contact-us; address the director of community management; phase-3 confidence: secondary; source: https://www.communitypay.us/management-companies/state/florida/"
"corvus-management-consulting-inc-98493f","certly","Corvus Management & Consulting, Inc.","https://corvusmc.com/","HOA / community association management","https://corvusmc.com/","form","{""city"": ""San Diego"", ""location"": ""San Diego, California"", ""segment"": ""HOA / community association management"", ""state"": ""CA""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://cai-sd.org/management-company-directory/"
"cosby-property-management-7d0563","certly","Cosby Property Management","https://delwyncosby.com/","residential property management","https://delwyncosby.com/","form","{""city"": ""Virginia Beach"", ""location"": ""Virginia Beach, Virginia"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""VA""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/virginia/virginia-beach"
"cottonwood-lodging-company-d38400","certly","Cottonwood Lodging Company","https://www.cottonwoodlodging.com/","residential property management","https://cottonwoodlodging.com/contact-cottonwood-lodging/","form","{""city"": ""Brighton"", ""location"": ""Brighton, Utah"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""UT""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/utah/salt-lake-city"
"cox-armored-mini-storage-management-inc-aa1c7f","certly","Cox Armored Mini Storage Management, Inc.","https://www.armored-mini-storage.com/info/property-management","self-storage operator","https://www.armored-mini-storage.com/info/property-management","form","{""location"": ""Arizona"", ""segment"": ""self-storage operator"", ""state"": ""AZ""}","new","","","","address the director of operations; phase-3 confidence: secondary; source: https://www.sitelink.com/marketplace/management-companies/cox-armored-mini-storage-management"
"crec-property-management-a02b4a","certly","CREC Property Management","https://www.crecpropertymanagement.com/","residential property management","https://www.crecpropertymanagement.com/contact","form","{""city"": ""Charleston"", ""location"": ""Charleston, South Carolina"", ""portfolio"": {""approx"": false, ""count"": 494, ""noun"": ""properties""}, ""segment"": ""residential property management"", ""size_signal_raw"": ""494 properties managed"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""SC""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/south-carolina/charleston"
"crosstar-realty-and-propety-management-4f16c8","certly","Crosstar Realty and Propety Management","http://www.crosstarrealty.com/","HOA / community association management","http://www.crosstarrealty.com/","form","{""city"": ""Cane Ridge"", ""location"": ""Cane Ridge, Tennessee"", ""segment"": ""HOA / community association management"", ""state"": ""TN""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/crosstar-realty-and-propety-management/"
"crowder-construction-company-8cd1e9","certly","Crowder Construction Company","https://crowderconstruction.com/","commercial GC","https://crowderconstruction.com/contact/","form","{""city"": ""Charlotte"", ""location"": ""Charlotte, North Carolina"", ""segment"": ""commercial GC"", ""state"": ""NC""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://crowderconstruction.com/contact/; address the owner; phase-3 confidence: verified; source: https://portal.nclbgc.org/Public/Search"
