"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","end-customer","public works contractor registry (NY)","Coastal Fence, LLC","","Fairfield, CT","active NYSDOL public work contractor registration 26-69HKH-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-08-31; dba Coastal Fence"
"wagelens","end-customer","public works contractor registry (NY)","Collett Mechanical, Inc.","","Latham, NY","active NYSDOL public work contractor registration 26-63HOZ-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-29"
"wagelens","end-customer","public works contractor registry (NY)","COMMANDER ELECTRIC INC.","","Bohemia, NY","active NYSDOL public work contractor registration 26-63HB8-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-29"
"wagelens","end-customer","public works contractor registry (NY)","Commercial Steel","","Hastings, NY","active NYSDOL public work contractor registration 26-69HOO-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-08-31"
"wagelens","end-customer","public works contractor registry (NY)","CONLON EXTERIORS, INC.","","Massapequa, NY","active NYSDOL public work contractor registration 26-64BJ6-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-29"
"wagelens","end-customer","public works contractor registry (NY)","Contento Auto Sales, Inc.","","Cortland, NY","active NYSDOL public work contractor registration 26-64F7Z-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-29; dba Contento Demolition"
"wagelens","end-customer","public works contractor registry (NY)","Creamer Environmental, Inc.","","Fairfield, NJ","active NYSDOL public work contractor registration 26-64FO5-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-29"
"wagelens","end-customer","public works contractor registry (NY)","Dailey Electric, Inc.","","Penn Yan, NY","active NYSDOL public work contractor registration 26-648ES-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-29; dba Dailey Geothermal"
"wagelens","end-customer","public works contractor registry (NY)","DFB Construction LLC","","New York, NY","active NYSDOL public work contractor registration 26-69HT7-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-08-31"
"wagelens","end-customer","public works contractor registry (NY)","DJM CONTRACTING, INC.","","Eden, NY","active NYSDOL public work contractor registration 26-64YL9-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-29"
"wagelens","end-customer","public works contractor registry (NY)","Dominion Construction Corp.","","Farmingdale, NY","active NYSDOL public work contractor registration 26-63SYZ-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-29"
"wagelens","end-customer","public works contractor registry (NY)","Doppelmayr USA, Inc.","","Salt Lake City, UT","active NYSDOL public work contractor registration 26-69HJ3-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-08-31"
"wagelens","end-customer","public works contractor registry (NY)","DO RITE MECHANICAL CORP.","","Brooklyn, NY","active NYSDOL public work contractor registration 26-648PB-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-29"
"wagelens","end-customer","public works contractor registry (NY)","Edward Hulme, Inc.","","Warsaw, NY","active NYSDOL public work contractor registration 26-64NUS-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-29"
"wagelens","end-customer","public works contractor registry (NY)","Empire B & D Inc.","","Mayville, NY","active NYSDOL public work contractor registration 26-64GGP-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-29; dba Empire Development"
"wagelens","end-customer","public works contractor registry (NY)","Espana Enterprises, LLC","","Rochester, NY","active NYSDOL public work contractor registration 26-64JB7-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-29"
"wagelens","end-customer","public works contractor registry (NY)","Farad Concrete Corporation","","Holtsville, NY","active NYSDOL public work contractor registration 26-63HE1-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-12-31"
"wagelens","end-customer","public works contractor registry (NY)","Fingerlakes Comfort, Inc.","","Newark, NY","active NYSDOL public work contractor registration 26-69HK6-CR","Holds an active New York State DOL contractor registration, which is required to bid or work on Article 8 public work and carries the weekly certified payroll obligation.","","owner or office manager","https://data.ny.gov/d/i4jv-zkey","government-db","verified","2026-09-03","NYSDOL Contractor Registry; issued 2026-08-31, expires 2028-08-31"
